accNumber,N_Mvt,Journal,Date,Piece_Number,S,Reference,Debit,Credit,Total
6187000000,4902,A,2021-03-31 00:00:00,1966,B,FEDERATION DES ARTISANS,"128,70",NaN,"386,10"
6187000000,4937,A,2021-04-05 00:00:00,1982,B,FEDERATION DES ARTISANS COTIS....,"754,00",NaN,"1 140,10"
6187000000,4951,A,2021-05-24 00:00:00,1986,B,FEDERATION DES ARTISANS,"128,70",NaN,"1 268,80"
6187000000,,,,,,Solde compte débiteur,"1 268,80",NaN,"1 268,80"
6211100000,4689,SAL,2021-01-31 00:00:00,102,B,01./2021,"11 150,29",NaN,"11 150,29"
6211100000,4689,SAL,2021-01-31 00:00:00,102,B,01/2021,"12 531,63",NaN,"23 681,92"
6211100000,4764,OD,2021-02-28 00:00:00,273,B,02/2021,"11 293,03",NaN,"34 974,95"
6211100000,4764,OD,2021-02-28 00:00:00,273,B,02/2021,"12 171,91",NaN,"47 146,86"
6211100000,4807,SAL,2021-03-31 00:00:00,104,B,03/2021,"11 318,48",NaN,"58 465,34"
6211100000,4807,SAL,2021-03-31 00:00:00,104,B,03/2021,"9 300,75",NaN,"67 766,09"
6211100000,4852,SAL,2021-04-30 00:00:00,105,B,04/2021,"11 318,53",NaN,"79 084,62"
6211100000,4852,SAL,2021-04-30 00:00:00,105,B,04/2021,"9 911,36",NaN,"88 995,98"
6211100000,4909,SAL,2021-05-31 00:00:00,106,B,05/2021,"11 293,11",NaN,"100 289,09"
6211100000,4909,SAL,2021-05-31 00:00:00,106,B,05/2021,"9 646,31",NaN,"109 935,40"
6211100000,4970,SAL,2021-06-30 00:00:00,107,B,06/2021,"11 293,03",NaN,"121 228,43"
6211100000,4970,SAL,2021-06-30 00:00:00,107,B,06/2021,"9 911,36",NaN,"131 139,79"
6211100000,,,,,,Solde compte débiteur,"131 139,79",NaN,"131 139,79"
6211400000,4806,SAL,2021-03-31 00:00:00,103,B,03/2021,"2 327,58",NaN,"2 327,58"
6211400000,,,,,,Solde compte débiteur,"2 327,58",NaN,"2 327,58"
6219100000,4960,OD,2021-01-16 00:00:00,279,B,Remboursements mutualité,NaN,"308,00","-308,00"
6219100000,4958,OD,2021-03-13 00:00:00,277,B,Remboursements mutualité,NaN,"2 002,21","-2 310,21"
6219100000,4959,OD,2021-04-17 00:00:00,278,B,Remboursements mutualité,NaN,"6 842,70","-9 152,91"
6219100000,4957,OD,2021-05-31 00:00:00,276,B,Remboursements mutualité,NaN,"968,11","-10 121,02"
6219100000,,,,,,Solde compte créditeur,NaN,"10 121,02","-10 121,02"
6221000000,4907,CS,2021-03-31 00:00:00,1172,B,Etudiants,"50,00",NaN,"50,00"
6221000000,,,,,,Solde compte débiteur,"50,00",NaN,"50,00"
6230000000,4689,SAL,2021-01-31 00:00:00,102,B,01/2021,"1 891,00",NaN,"1 891,00"
6230000000,4689,SAL,2021-01-31 00:00:00,102,B,01/2021,"1 284,74",NaN,"3 175,74"
6230000000,4764,OD,2021-02-28 00:00:00,273,B,02/2021,"1 865,32",NaN,"5 041,06"
6230000000,4764,OD,2021-02-28 00:00:00,273,B,02/2021,"1 281,31",NaN,"6 322,37"
6230000000,4806,SAL,2021-03-31 00:00:00,103,B,03/2021,"272,10",NaN,"6 594,47"
6230000000,4807,SAL,2021-03-31 00:00:00,104,B,03/2021,"1 483,61",NaN,"8 078,08"
6230000000,4807,SAL,2021-03-31 00:00:00,104,B,03/2021,"1 287,61",NaN,"9 365,69"
6230000000,4852,SAL,2021-04-30 00:00:00,105,B,04/2021,"1 565,66",NaN,"10 931,35"
6230000000,4852,SAL,2021-04-30 00:00:00,105,B,04/2021,"1 287,62",NaN,"12 218,97"
6230000000,4909,SAL,2021-05-31 00:00:00,106,B,05/2021,"1 530,03",NaN,"13 749,00"
6230000000,4909,SAL,2021-05-31 00:00:00,106,B,05/2021,"1 284,21",NaN,"15 033,21"
6230000000,4970,SAL,2021-06-30 00:00:00,107,B,06/2021,"1 565,66",NaN,"16 598,87"
6230000000,4970,SAL,2021-06-30 00:00:00,107,B,06/2021,"1 284,19",NaN,"17 883,06"
6230000000,,,,,,Solde compte débiteur,"17 883,06",NaN,"17 883,06"
6239000000,4842,BLU05,2021-03-11 00:00:00,1148,B,KRIES 01/2021,NaN,"846,52","-846,52"
6239000000,4887,BLU05,2021-04-06 00:00:00,1159,B,FONDS EMPLOI 02/2021,NaN,"1 738,08","-2 584,60"
6239000000,4952,BLU05,2021-05-21 00:00:00,1181,B,FOND EMPL. KRIES 03/2021,NaN,"1 577,33","-4 161,93"
6239000000,5003,BLU05,2021-06-18 00:00:00,1195,B,FOND EMPL. KRIES 04/2021,NaN,"1 738,08","-5 900,01"
6239000000,,,,,,Solde compte créditeur,NaN,"5 900,01","-5 900,01"
6288000000,4724,BLU05,2021-01-13 00:00:00,1117,B,DLAVIANO  12/2020,"391,15",NaN,"391,15"
6288000000,4795,BLU05,2021-02-16 00:00:00,1136,B,FLAVIANO 01/2021 PARTIC. REINS...,"733,98",NaN,"1 125,13"
6288000000,4844,BLU05,2021-03-15 00:00:00,1150,B,ADEM 02/2021,"963,35",NaN,"2 088,48"
6288000000,4894,BLU05,2021-04-21 00:00:00,1166,B,ADEM REINS. 03/2021,"670,15",NaN,"2 758,63"
6288000000,4949,BLU05,2021-05-17 00:00:00,1179,B,ADEM SCIMENES 04/2021,"665,58",NaN,"3 424,21"
6288000000,5000,BLU05,2021-06-11 00:00:00,1192,B,ADEM SCIMENES 05/2021,"587,18",NaN,"4 011,39"
6288000000,,,,,,Solde compte débiteur,"4 011,39",NaN,"4 011,39"
6552100000,4836,BLU43,2021-03-19 00:00:00,97,B,Int. des cptes courants,"0,03",NaN,"0,03"
6552100000,,,,,,Solde compte débiteur,"0,03",NaN,"0,03"
6553000000,4891,BLU05,2021-04-14 00:00:00,1163,B,EXTR. INT. ISA 2021,"5,90",NaN,"5,90"
6553000000,,,,,,Solde compte débiteur,"5,90",NaN,"5,90"
6556000000,4949,BLU05,2021-05-17 00:00:00,1179,B,ESCPT FRE STEIWER,"36,54",NaN,"36,54"
6556000000,,,,,,Solde compte débiteur,"36,54",NaN,"36,54"
7051010000,4711,V,2021-01-19 00:00:00,151129,B,CAISSE CLIENTS SANDRA,NaN,"31,35","-31,35"
7051010000,4712,V,2021-01-19 00:00:00,151130,B,CAISSE CLIENTS SANDRA,NaN,"3,13","-34,48"
7051010000,4713,V,2021-01-13 00:00:00,151131,B,CAISSE CLIENTS SANDRA,NaN,"40,13","-74,61"
7051010000,4782,V,2021-02-28 00:00:00,151144,B,CAISSE CLIENTS,NaN,"79,20","-153,81"
7051010000,4835,V,2021-03-09 00:00:00,151163,B,CAISSE CLIENTS,NaN,"162,79","-316,60"
7051010000,4990,V,2021-06-18 00:00:00,151199,B,CAISSE CLIENTS,NaN,"57,06","-373,66"
7051010000,4991,V,2021-06-18 00:00:00,151200,B,CAISSE CLIENTS,NaN,"5,28","-378,94"
7051010000,,,,,,Solde compte créditeur,NaN,"378,94","-378,94"
7051020000,4709,V,2021-01-27 00:00:00,151127,B,CLIENTS CETREL LORANG,NaN,"71,08","-71,08"
7051020000,4710,V,2021-01-20 00:00:00,151128,B,CLIENTS CETREL,NaN,"23,62","-94,70"
7051020000,4834,V,2021-03-02 00:00:00,151162,B,CLIENTS CETREL,NaN,"32,01","-126,71"
7051020000,4999,V,2021-06-10 00:00:00,151201,B,CLIENTS CETREL,NaN,"18,09","-144,80"
7051020000,,,,,,Solde compte créditeur,NaN,"144,80","-144,80"
7060000000,4685,V,2021-01-06 00:00:00,151123,B,SCHAUS CHRISTIANE 210000,NaN,"1 030,00","-1 030,00"
7060000000,4686,V,2021-01-18 00:00:00,151124,B,SOLUGERIM 210001,NaN,"2 700,00","-3 730,00"
7060000000,4687,V,2021-01-26 00:00:00,151125,B,FONDS DU LOGEMENT 210002,NaN,"4 554,79","-8 284,79"
7060000000,4688,V,2021-01-26 00:00:00,151126,B,FONDS DU LOGEMENT 210003,NaN,"8 903,23","-17 188,02"
7060000000,4961,V,2021-01-01 00:00:00,151192,B,FONDS DU LOGEMENT,NaN,"-348,00","-16 840,02"
7060000000,4753,V,2021-02-16 00:00:00,151134,B,KNEIP COMMUNICATIONS 210013,NaN,"3 162,15","-20 002,17"
7060000000,4754,V,2021-02-10 00:00:00,151135,B,EISIUS NICOLAS 210012,NaN,"2 641,03","-22 643,20"
7060000000,4755,V,2021-02-09 00:00:00,151136,B,ROSSI ETS SCI 210011,NaN,"850,00","-23 493,20"
7060000000,4756,V,2021-02-03 00:00:00,151137,B,FONDS DU LOGEMENT 210010,NaN,"28,00","-23 521,20"
7060000000,4757,V,2021-02-03 00:00:00,151138,B,FONDS DU LOGEMENT 210009,NaN,"65,25","-23 586,45"
7060000000,4758,V,2021-02-02 00:00:00,151139,B,FONDS DU LOGEMENT 210008,NaN,"5 686,25","-29 272,70"
7060000000,4759,V,2021-02-02 00:00:00,151140,B,FONDS DU LOGEMENT 210007,NaN,"5 778,71","-35 051,41"
7060000000,4760,V,2021-02-02 00:00:00,151141,B,FONDS DU LOGEMENT 210006,NaN,"7 412,14","-42 463,55"
7060000000,4761,V,2021-02-02 00:00:00,151142,B,FONDS DU LOGEMENT 210005,NaN,"3 656,13","-46 119,68"
7060000000,4762,V,2021-02-02 00:00:00,151143,B,FONDS DU LOGEMENT 210004,NaN,"5 265,63","-51 385,31"
7060000000,4803,V,2021-05-07 00:00:00,151145,B,LO GI CA SàRL,NaN,"854,70","-52 240,01"
7060000000,4805,V,2021-02-28 00:00:00,151146,B,ZEIMET CATHY,NaN,"-180,32","-52 059,69"
7060000000,4808,V,2021-03-02 00:00:00,151147,B,il sorriso 210018,NaN,"428,06","-52 487,75"
7060000000,4809,V,2021-03-02 00:00:00,151148,B,FONDS DU LOGEMENT 210016,NaN,"4 372,87","-56 860,62"
7060000000,4810,V,2021-03-02 00:00:00,151149,B,FONDS DU LOGEMENT 210015,NaN,"8 627,96","-65 488,58"
7060000000,4811,V,2021-03-02 00:00:00,151150,B,FONDS DU LOGEMENT 210017,NaN,"5 792,88","-71 281,46"
7060000000,4812,V,2021-03-02 00:00:00,151151,B,MAUER NANCY 210019,NaN,"1 780,00","-73 061,46"
7060000000,4813,V,2021-03-08 00:00:00,151152,B,SOLUGERIM 210020,NaN,"750,00","-73 811,46"
7060000000,4814,V,2021-03-09 00:00:00,151153,B,FONDS DU LOGEMENT 210021,NaN,"6 822,37","-80 633,83"
7060000000,4815,V,2021-03-09 00:00:00,151154,B,FONDS DU LOGEMENT 210022,NaN,"1 808,68","-82 442,51"
7060000000,4816,V,2021-03-09 00:00:00,151155,B,FONDS DU LOGEMENT 210023,NaN,"140,00","-82 582,51"
7060000000,4817,V,2021-03-11 00:00:00,151156,B,FONDS DU LOGEMENT 210024,NaN,"350,00","-82 932,51"
7060000000,4818,V,2021-03-22 00:00:00,151157,B,FONDS DU LOGEMENT 210025,NaN,"580,00","-83 512,51"
7060000000,4819,V,2021-03-22 00:00:00,151158,B,KOOB YVETTE,NaN,"47,36","-83 559,87"
7060000000,4820,V,2021-03-24 00:00:00,151159,B,FONDS DU LOGEMENT 210027,NaN,"4 561,57","-88 121,44"
7060000000,4821,V,2021-03-24 00:00:00,151160,B,FONDS DU LOGEMENT 210028,NaN,"8 452,00","-96 573,44"
7060000000,4822,V,2021-03-29 00:00:00,151161,B,THINK GIRTGEN 210029,NaN,"2 935,08","-99 508,52"
7060000000,4854,V,2021-04-30 00:00:00,151165,B,WAGENER KLEPPER GESTION 210044,NaN,"3 879,09","-103 387,61"
7060000000,4855,V,2021-04-29 00:00:00,151166,B,FONDS DU LOGEMENT 210043,NaN,"320,40","-103 708,01"
7060000000,4856,V,2021-04-29 00:00:00,151167,B,FONDS DU LOGEMENT 210042,NaN,"3 892,23","-107 600,24"
7060000000,4857,V,2021-04-29 00:00:00,151168,B,FONDS DU LOGEMENT 210041,NaN,"63,00","-107 663,24"
7060000000,4858,V,2021-04-21 00:00:00,151169,B,FONDS DU LOGEMENT 210040,NaN,"478,50","-108 141,74"
7060000000,4859,V,2021-04-21 00:00:00,151170,B,FONDS DU LOGEMENT 210039,NaN,"6 816,61","-114 958,35"
7060000000,4860,V,2021-04-21 00:00:00,151171,B,FONDS DU LOGEMENT 210038,NaN,"1 299,63","-116 257,98"
7060000000,4861,V,2021-04-21 00:00:00,151172,B,FONDS DU LOGEMENT 210037,NaN,"3 824,20","-120 082,18"
7060000000,4862,V,2021-04-19 00:00:00,151173,B,TAFA FATJON 210017,NaN,"457,65","-120 539,83"
7060000000,4863,V,2021-04-19 00:00:00,151174,B,FONDS DU LOGEMENT 210036,NaN,"1 340,00","-121 879,83"
7060000000,4864,V,2021-04-13 00:00:00,151175,B,TAFA FATJON 210035,NaN,"2 196,17","-124 076,00"
7060000000,4865,V,2021-04-13 00:00:00,151176,B,ROSSI ETS SCI,NaN,"411,25","-124 487,25"
7060000000,4866,V,2021-04-07 00:00:00,151177,B,FONDS DU LOGEMENT 210032,NaN,"520,00","-125 007,25"
7060000000,4867,V,2021-04-07 00:00:00,151178,B,FONDS DU LOGEMENT 210031,NaN,"5 641,55","-130 648,80"
7060000000,4868,V,2021-04-07 00:00:00,151179,B,FONDS DU LOGEMENT 210030,NaN,"7 885,96","-138 534,76"
7060000000,4906,V,2021-04-26 00:00:00,151180,B,FONDS DU LOGEMENT 210033,NaN,"2 741,03","-141 275,79"
7060000000,4853,V,2021-05-04 00:00:00,151164,B,FONDS DU LOGEMENT 210045,NaN,"4 328,08","-145 603,87"
7060000000,4910,V,2021-05-31 00:00:00,151181,B,BODRY Alex 210055,NaN,"3 735,27","-149 339,14"
7060000000,4911,V,2021-05-29 00:00:00,151182,B,ROSSI Cartita 21000026,NaN,"437,60","-149 776,74"
7060000000,4912,V,2021-05-25 00:00:00,151183,B,FONDS DU LOGEMENT 210054,NaN,"1 350,00","-151 126,74"
7060000000,4913,V,2021-05-25 00:00:00,151184,B,FONDS DU LOGEMENT 210053,NaN,"1 593,24","-152 719,98"
7060000000,4914,V,2021-05-25 00:00:00,151185,B,CLEES 210051,NaN,"1 032,00","-153 751,98"
7060000000,4915,V,2021-05-18 00:00:00,151186,B,CLEES 210052,NaN,"1 944,22","-155 696,20"
7060000000,4916,V,2021-05-11 00:00:00,151187,B,FONDS DU LOGEMENT 210050,NaN,"5 579,54","-161 275,74"
7060000000,4917,V,2021-05-11 00:00:00,151188,B,FONDS DU LOGEMENT 210049,NaN,"6 795,39","-168 071,13"
7060000000,4918,V,2021-05-11 00:00:00,151189,B,FONDS DU LOGEMENT 210048,NaN,"980,88","-169 052,01"
7060000000,4919,V,2021-05-11 00:00:00,151190,B,FONDS DU LOGEMENT 210047,NaN,"3 122,95","-172 174,96"
7060000000,4920,V,2021-05-07 00:00:00,151191,B,STEIWER 210046 3% tva,NaN,"3 821,88","-175 996,84"
7060000000,4971,V,2021-06-11 00:00:00,151193,B,FONDS DU LOGEMENT 210059,NaN,"6 457,86","-182 454,70"
7060000000,4972,V,2021-06-11 00:00:00,151194,B,FONDS DU LOGEMENT 210060,NaN,"1 040,00","-183 494,70"
7060000000,4973,V,2021-06-11 00:00:00,151195,B,FONDS DU LOGEMENT 210061,NaN,"280,00","-183 774,70"
7060000000,4974,V,2021-06-11 00:00:00,151196,B,GBLUX SCI 210062,NaN,"2 000,00","-185 774,70"
7060000000,4975,V,2021-06-11 00:00:00,151197,B,CREAIMMO SARL 210063,NaN,"4 700,85","-190 475,55"
7060000000,4976,V,2021-06-29 00:00:00,151198,B,EISIUS NICOLAS 210065,NaN,"2 000,00","-192 475,55"
7060000000,,,,,,Solde compte créditeur,NaN,"192 475,55","-192 475,55"
7480000000,5010,CS,2021-06-30 00:00:00,1201,B,Autres produits d'exploitation...,NaN,"189,20","-189,20"
7480000000,,,,,,Solde compte créditeur,NaN,"189,20","-189,20"
7684200000,4956,BLU05,2021-05-31 00:00:00,1185,B,PRIME UNIQUE,NaN,"4 500,00","-4 500,00"
7684200000,,,,,,Solde compte créditeur,NaN,"4 500,00","-4 500,00"
